"id","created_at","name","has_test","alternate_url"
"119091708","2025-04-03T00:58:55+0300","Middle",false,"https://hh.ru/vacancy/119091708"
"118070331","2025-04-03T11:42:54+0300","Junior",false,"https://hh.ru/vacancy/118070331"
"118809623","2025-04-03T13:22:31+0300","-",false,"https://hh.ru/vacancy/118809623"
"119130980","2025-04-03T16:29:18+0300","-",false,"https://hh.ru/vacancy/119130980"
"119139424","2025-04-03T18:45:38+0300","Middle",false,"https://hh.ru/vacancy/119139424"
