"id","created_at","name","has_test","alternate_url"
"118976434","2025-03-31T14:06:40+0300","-",false,"https://hh.ru/vacancy/118976434"
"118983716","2025-03-31T16:01:02+0300","-",false,"https://hh.ru/vacancy/118983716"
